date,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
20150613,1667.43,1569.96,1570.4,1579.64,1562.51,1572.06,1567.01,1587.31,1581.12,1575.61,1577.14,1566.67,1566.73,1560.68,1563.58,1650.89,1580.96
20150614,1666.85,1570.1,1570.52,1579.11,1562.96,1572.55,1567.8,1587.64,1581.26,1576.14,1577.25,1567.13,1567.19,1561.07,1564.05,1651.12,1581.31
20150615,1666.39,1570.73,1570.79,1579.11,1563.15,1572.49,1567.87,1587.97,1582.35,1576.82,1577.84,1567.58,1567.89,1561.75,1564.58,1650.89,1581.66
20150616,1671.02,1572.57,1571.8,1581.5,1564.93,1573.97,1570.19,1590.43,1584,1578.41,1578.88,1568.88,1568.46,1562.43,1566.36,1650.57,1582.66
20150617,1672.92,1573.48,1571.48,1582.2,1565.13,1574.61,1571.94,1591.3,1584.13,1579.88,1579.5,1568.98,1568.92,1563.05,1566.74,1653.45,1583.71
20150618,1673.75,1573.86,1571.86,1582.04,1566.48,1575,1573.08,1591.92,1584.91,1580.17,1580.01,1569.21,1569.56,1563.39,1567.23,1658.29,1584.07
20150619,1674.54,1574.55,1571.93,1582.43,1567.56,1576.15,1574.97,1592.65,1585.45,1580.68,1580.75,1569.37,1570.37,1563.84,1567.54,1658.35,1584.32
20150620,1675.15,1574.95,1572.34,1582.43,1567.82,1576.53,1576.8,1592.93,1585.44,1580.96,1581.28,1569.74,1570.88,1564.25,1567.95,1659.47,1585.39
20150621,1674.98,1575.06,1572.24,1582.05,1567.72,1576.26,1577.52,1593.1,1585.68,1581.04,1581.46,1569.82,1570.67,1564.24,1567.99,1658.85,1584.6
20150622,1675.61,1575.02,1572.48,1583.27,1567.52,1576.67,1578.65,1593.27,1586.22,1581.74,1581.78,1570.2,1571.33,1564.39,1568.21,1659.59,1584.96
20150623,1676.25,1574.82,1572.37,1583.17,1568.66,1577.14,1578,1593.52,1586.75,1582.25,1582.29,1570.42,1571.16,1564.41,1568.74,1659.8,1586.09
20150624,1676.27,1574.54,1572.24,1583.26,1568.66,1577.59,1578.3,1593.72,1587.19,1582.84,1582.29,1570.56,1571.8,1564.62,1569.11,1660.38,1584.96
20150625,1676.37,1574.74,1571.51,1583.09,1569.06,1578.01,1577.61,1593.93,1587.11,1582.49,1582.5,1571.19,1571.94,1564.85,1569.47,1660.27,1584.44
20150626,1676.41,1574.4,1570.89,1583.6,1568.82,1578.71,1577.54,1594,1587.56,1582.32,1582.98,1571.13,1572.34,1565.06,1569.73,1659.8,1584.26
20150627,1675.88,1574.41,1570.43,1583.25,1568.7,1578.17,1577.03,1593.83,1587.13,1582.65,1583.34,1571.14,1572.65,1565.12,1569.81,1660.46,1584.26
20150628,1675.83,1574.58,1570.38,1583.17,1569.33,1578.31,1577.22,1593.65,1587.09,1582.37,1583.33,1571.19,1572.45,1565.29,1569.87,1660.25,1584.26
20150629,1676.26,1574.45,1569.98,1583.06,1568.6,1578.36,1576.65,1593.75,1587.72,1582.72,1583.6,1571.23,1572.65,1565.37,1569.88,1660.46,1585.1
20150630,1675.23,1573.94,1569.78,1582.99,1568.65,1578.89,1576.39,1593.37,1587.7,1582.77,1583.61,1571.15,1572.84,1565.06,1569.74,1660.19,1584.05
20150701,1673.84,1573.5,1568.93,1581.1,1568.64,1579.53,1575.86,1593.03,1587.74,1582.95,1583.75,1570.76,1572.96,1565.37,1569.74,1659.57,1585.28
20150702,1673.49,1573.58,1568.27,1580.99,1568.59,1579.1,1574.51,1592.68,1587.88,1583.02,1583.62,1570.84,1572.77,1565.12,1569.99,1659.72,1585.17
20150703,1673.5,1573.22,1568.18,1581.19,1567.86,1578.87,1573.65,1592.58,1587.65,1582.59,1583.74,1570.54,1572.8,1565,1569.79,1659.52,1585.17
20150704,1672.92,1572.49,1567.65,1580.49,1567.92,1579.14,1573.28,1592.28,1587.7,1582.46,1583.59,1570.34,1572.77,1564.82,1569.58,1659.57,1584.87
20150705,1672.67,1571.97,1567.32,1579.98,1567.71,1579.67,1573.28,1592.33,1587.76,1582.3,1583.49,1570.31,1572.72,1564.71,1569.55,1659.57,1584.87
20150706,1672.82,1572.03,1566.71,1580.46,1567.35,1578.79,1572.81,1592.16,1587.81,1582.57,1583.32,1570.06,1572.94,1564.61,1569.43,1659.57,1584.87
20150707,1672.11,1570.84,1566.06,1580.31,1567.18,1578.53,1571.08,1591.67,1587.78,1582.6,1582.95,1569.73,1572.85,1563.88,1569.17,1658.94,1585.89
20150708,1671.25,1569.76,1564.49,1579.98,1566.5,1578.26,1570.13,1591.1,1587.45,1582.42,1582.78,1568.89,1572.63,1563.52,1568.95,1658.83,1585.16
20150709,1670.67,1568.43,1563.16,1579.13,1565.47,1577.81,1568.58,1590.39,1587.08,1582.1,1582.89,1568.06,1572.31,1563.32,1568.62,1659.04,1584.44
20150710,1669.77,1566.13,1562.23,1578.26,1564.94,1577.01,1566.89,1589.32,1586.46,1581.72,1582.29,1567.13,1572,1562.81,1567.93,1658.73,1583.25
20150711,1668.82,1565.16,1561.59,1577.8,1564.48,1576.24,1566.21,1588.6,1585.3,1581.26,1581.72,1566.47,1571.65,1562.06,1567.18,1648.04,1582.53
20150712,1668.57,1564.56,1561.24,1577.33,1564.68,1575.99,1565.95,1588.29,1585.16,1580.98,1581.14,1565.9,1571.8,1561.9,1566.85,1647.15,1582
20150713,1668.71,1562.92,1560.66,1577.27,1563.99,1575.6,1565.87,1587.91,1585.36,1581.02,1580.67,1565.32,1571.25,1561.55,1566.66,1645.09,1581.82
20150714,1667.2,1561.13,1559.74,1576.21,1562.04,1574.43,1564.71,1586.78,1584.72,1580.42,1580.12,1564.37,1570.79,1560.76,1565.57,1644.6,1581.64
20150715,1666.73,1559.51,1558.27,1575.63,1561.37,1573.31,1562.87,1585.54,1584.74,1579.49,1579.54,1563.53,1570.41,1560.04,1564.54,1644.75,1581.46
20150716,1665.89,1558.31,1556.6,1575.42,1559.53,1572.66,1561.95,1584.66,1584.33,1578.95,1578.45,1562.78,1569.85,1559.51,1563.5,1644.8,1580.92
20150717,1662.44,1556.24,1555.94,1571.68,1555.39,1571.48,1560.36,1582.46,1583.42,1578.27,1577.51,1561.83,1568.97,1558.58,1562.38,1643.4,1580.12
20150718,1661.51,1553.87,1553.92,1570.52,1554.68,1571.19,1558.7,1581.61,1581.66,1577.29,1576.71,1561.09,1568.59,1557.35,1561.37,1637.46,1579.41
20150719,1660.66,1553.38,1553.41,1569.86,1554.54,1570.53,1558.54,1581.04,1581.27,1576.81,1576.37,1560.44,1568.04,1556.9,1561.06,1636.67,1579.05
20150720,1660.69,1552.15,1552.85,1569.4,1554.88,1569.89,1557.51,1580.29,1580.97,1576.26,1575.64,1559.18,1567.42,1556.1,1560.27,1636.57,1578.69
20150721,1659.66,1550.75,1551.49,1568.46,1551.75,1569.71,1556.75,1579.38,1580.96,1575.38,1574.68,1558.72,1566.51,1555.14,1559.1,1635.57,1577.37
20150722,1658.89,1549.16,1550.2,1567.55,1550.93,1568.69,1555.94,1578.34,1580.24,1575.18,1574.03,1557.87,1565.58,1553.95,1558,1637.51,1577.37
20150723,1658.08,1548.34,1548.32,1567.02,1548.98,1567.22,1554.04,1577.4,1579.66,1574.5,1573.47,1557.04,1564.47,1552.96,1556.95,1621.74,1577.01
20150724,1657.86,1547.68,1547.03,1566.68,1548.41,1566,1553.67,1576.63,1579.05,1573.98,1572.11,1556.16,1563.64,1551.95,1555.53,1616.93,1575.62
20150725,1657.02,1546.77,1545.27,1566.13,1548.25,1564.76,1552.52,1575.63,1577.94,1573.4,1571.26,1554.86,1562.62,1550.88,1554.32,1614.66,1573.3
20150726,1656.58,1546.77,1544.94,1565.91,1546.93,1564.26,1551.62,1575.36,1577.78,1573.15,1571.04,1554.38,1561.87,1550.02,1553.72,1613.64,1572.58
20150727,1657.04,1546.19,1544.58,1565.8,1546.37,1563.82,1551.22,1574.78,1577.39,1572.53,1570.17,1553.33,1561.24,1548.98,1552.82,1611.93,1569.67
20150728,1655.12,1545.17,1543.61,1564.44,1544.82,1561.29,1549.94,1573.6,1576.19,1570.74,1569.1,1551.97,1560.6,1547.54,1551.47,1610.11,1568.33
20150729,1654.21,1543.77,1541.95,1563.56,1543.67,1559.58,1548.96,1572.38,1574.79,1569.39,1568.3,1550.93,1559.99,1546.18,1550.3,1608.76,1565.58
20150730,1653.11,1542.79,1541.29,1562.34,1542.28,1557.81,1548.11,1571.64,1573.66,1568.68,1567.88,1549.82,1559.45,1545.26,1549.54,1607.17,1565.01
20150731,1652.45,1542.57,1540.45,1562.16,1542.28,1556.74,1547.55,1570.81,1572.68,1568.05,1566.95,1549,1558.84,1544.5,1548.55,1605.34,1565.07
20150801,1651.89,1542,1539.5,1561.2,1540.26,1555.63,1544.82,1569.61,1570.34,1566.49,1565.1,1547.65,1557.45,1542.56,1546.49,1613.91,1561.55
20150802,1651.6,1541.33,1539.27,1560.46,1540.24,1554.98,1544.04,1569.31,1569.9,1565.92,1564.47,1547.2,1556.72,1541.58,1546.08,1618.44,1561.43
20150803,1651.28,1541.06,1539.66,1560.28,1540.34,1555.02,1543.13,1568.66,1569.65,1565.35,1563.36,1546.34,1556.06,1540.65,1545.05,1619.43,1560.7
20150804,1649.86,1539.91,1538.06,1559.32,1537.52,1552.95,1541.55,1567.24,1568.54,1564.2,1562.19,1544.38,1555.36,1539.45,1544.2,1620.31,1559.61
20150805,1648.54,1539.41,1536.87,1558.24,1536.46,1550.97,1540.8,1565.97,1567.85,1563.57,1561.13,1543.37,1554.72,1538.01,1543.24,1623.14,1561.85
20150806,1647.93,1538.45,1536.24,1557.47,1535.37,1549.46,1539.76,1564.96,1566.49,1562.32,1560.53,1542.16,1553.72,1537.06,1542.18,1623.61,1559.34
20150807,1646.64,1537.19,1535.03,1556.52,1533.92,1549.33,1538.81,1563.98,1565.61,1561.31,1559.26,1541.02,1553.18,1535.99,1540.96,1623.75,1557.69
20150808,1645.57,1536.81,1533.65,1556.05,1532.1,1548.78,1537.93,1563.09,1564.71,1560.82,1558.44,1539.92,1552.49,1534.81,1540.12,1609.12,1557.16
20150809,1644.55,1536.62,1532.77,1555.29,1531.64,1548.47,1537.15,1562.67,1563.97,1560.49,1558.05,1539.05,1551.77,1534.33,1539.63,1608.19,1555.91
20150810,1644.44,1535.51,1531.17,1554.95,1530.37,1547.4,1535.8,1561.78,1563.29,1559.74,1557.04,1537.83,1551.43,1533.68,1538.56,1604.94,1555.98
20150811,1642.51,1534.46,1529.45,1552.83,1528,1546.34,1534.01,1559.89,1562.15,1558.08,1555.38,1535.74,1549.98,1532.12,1537.04,1603.35,1554.3
20150812,1640.79,1533.36,1527.65,1550.96,1526.79,1545.13,1531.49,1558.64,1561.48,1556.69,1553.62,1535.06,1548.76,1530.97,1535.53,1602.95,1554.3
20150813,1639.46,1531.64,1525.75,1550.13,1524.94,1543.39,1529.62,1557.01,1560.66,1555.46,1552.46,1533.13,1547.02,1529.55,1534.26,1602.64,1553.14
20150814,1637.5,1530.66,1524.51,1548.83,1523.1,1541.16,1526.92,1555.33,1558.79,1553.65,1551.12,1531.63,1546.09,1527.96,1533.02,1593.91,1551.19
20150815,1637.45,1529.97,1523.99,1548.09,1521.95,1539.61,1526.32,1554.9,1558.45,1552.61,1551,1530.77,1545.3,1527.23,1532.07,1592.81,1550.49
20150816,1636.91,1529.74,1523.62,1547.26,1521.44,1539.41,1525.84,1554.33,1557.97,1551.73,1549.98,1530.23,1544.72,1526.51,1531.65,1592.22,1549.96
20150817,1637.22,1529.09,1522.89,1547.14,1519.47,1537.39,1524.07,1553.4,1556.35,1550.47,1548.15,1528.81,1543.77,1525.57,1529.97,1590.84,1546.8
20150818,1635.37,1527.28,1519.98,1544.48,1518.88,1535.81,1523,1551.69,1554.33,1548.73,1546.92,1526.33,1542.22,1523.96,1528.36,1589.67,1542.98
20150819,1633.86,1525.65,1517.96,1543.61,1517.05,1533.97,1520.35,1550.25,1552.77,1546.2,1545.11,1524.58,1540.65,1522.35,1526.89,1583.11,1540.29
20150820,1632.21,1523.88,1514.67,1542.88,1515.39,1532.06,1518.68,1548.61,1550.35,1545.21,1543.73,1523.15,1539.29,1520.68,1525.25,1580.51,1537.51
20150821,1631.4,1521.65,1512.3,1540.64,1513.7,1530.59,1517.31,1546.78,1548.38,1543.55,1542.26,1521.04,1537.47,1518.31,1523.21,1579.51,1535.86
20150822,1630.54,1519.59,1509.97,1538.86,1511.68,1528.11,1515.27,1544.96,1546.82,1542.45,1540.76,1519.77,1535.35,1516.13,1520.96,1578.51,1533.6
20150823,1629.9,1518.67,1509.39,1537.43,1511.01,1527.22,1514.25,1544.34,1546.24,1541.98,1539.58,1519.15,1534.41,1515.19,1519.53,1578.01,1533.25
20150824,1629.55,1517.09,1508.93,1536.53,1509.03,1525.94,1512.72,1543.29,1544.42,1540.92,1538.12,1517.8,1532.31,1513.48,1518.02,1577.88,1531.63
20150825,1626.48,1514.84,1506.39,1534.08,1506.07,1522.53,1511.28,1540.01,1541.74,1538.84,1535.9,1515.61,1530.34,1511.3,1515.62,1576.54,1530.43
20150826,1622.34,1513.27,1504.01,1530.4,1504.45,1518.71,1510.14,1536.87,1540.26,1537,1533.81,1513.62,1528.02,1509.4,1513.21,1576.22,1523.22
20150827,1618.98,1510.08,1500.5,1528.15,1501.22,1516.04,1508.78,1534.42,1537.71,1534.4,1532.06,1510.73,1526.05,1507.26,1510.69,1576.45,1522.01
20150828,1616.48,1507.69,1497.77,1525.75,1500.32,1513.87,1506.98,1531.83,1535.84,1532.65,1530,1509.36,1523.46,1505.73,1508.5,1576.01,1518.56
20150829,1614.55,1506.82,1496.44,1523.14,1499.37,1512.43,1504.96,1530.14,1534.48,1531.81,1529.1,1508.1,1522.25,1504.55,1506.96,1575.77,1515.03
20150830,1613.79,1506.33,1495.87,1522.66,1498.33,1512.24,1503.62,1529.6,1533.94,1531.38,1528.76,1507.69,1521.56,1504.4,1506.31,1574.74,1515.38
20150831,1613.26,1505.38,1495.17,1521.79,1497.38,1511.78,1502.29,1529.12,1533.21,1530.37,1527.84,1507.1,1520.9,1503.65,1505.7,1574.8,1515.42
20150901,1610.62,1502.91,1493.37,1519.91,1495.02,1510.08,1498.77,1526.51,1530.45,1528.42,1525.11,1505.66,1518.37,1501.42,1503.16,1574.66,1513.31
20150902,1608.78,1501.12,1492.72,1519.49,1493.55,1508.5,1497.79,1525.04,1528.59,1527.46,1523.21,1504.31,1516.27,1500.16,1501.84,1592.22,1513.64
20150903,1607.2,1500.19,1491.54,1518.44,1492.55,1507.39,1496.15,1523.89,1527.59,1526.37,1522.37,1503.55,1515.27,1499.06,1500.16,1593.8,1512.56
20150904,1605.34,1499.05,1490.91,1517.98,1491.06,1506.74,1494.25,1522.98,1526.75,1524.99,1521.45,1502.65,1514.18,1498.4,1499.03,1593.95,1511.17
20150905,1604.03,1498.05,1490.37,1517.6,1490.74,1505.51,1493.45,1522.26,1525.07,1524.45,1520.93,1502.24,1513.58,1497.49,1498.39,1580.63,1511.35
20150906,1604.14,1497.81,1490.06,1516.93,1490.07,1505.02,1493.37,1522.14,1524.63,1523.9,1520.71,1501.67,1512.92,1497.17,1497.93,1579.41,1511.35
20150907,1603.73,1497.26,1489.81,1516.9,1490.16,1505.11,1492.75,1521.83,1524.29,1523.02,1520.1,1500.95,1512.4,1496.98,1497.27,1577.07,1510.03
20150908,1604.94,1497.56,1490.63,1518.04,1489.71,1505.43,1493.56,1522.4,1523.3,1522.64,1519.9,1500.84,1511.35,1496.66,1497.02,1575.95,1509.85
20150909,1606.49,1497.23,1490.43,1517.51,1488.64,1504.7,1492.97,1522.37,1522.68,1522.21,1519.28,1500.74,1510.69,1496.05,1496.7,1562.36,1510.03
20150910,1605.25,1495.87,1489.54,1517.44,1487.79,1504.33,1492.91,1522.21,1521.72,1521.85,1519.23,1500.35,1510.06,1495.6,1496.1,1561.16,1510.21
20150911,1605.27,1495,1489.22,1516.32,1488.02,1504.35,1492.44,1521.94,1521.09,1520.95,1518.28,1499.76,1509.39,1494.98,1495.74,1560.52,1510.21
20150912,1604.72,1493.88,1488.85,1515.88,1487,1504.79,1492.78,1521.25,1520.08,1520.83,1518.17,1498.95,1508.97,1494.52,1494.82,1564.39,1510.21
20150913,1604.61,1494.06,1488.71,1514.92,1485.96,1504.52,1492.61,1520.99,1519.77,1520.51,1518,1498.85,1508.78,1494.42,1494.88,1565.81,1510.36
20150914,1604.85,1493.59,1488.66,1515.43,1485.65,1504.45,1491.34,1520.85,1519.64,1520.41,1517.46,1498.14,1508.66,1494.05,1494.62,1566.13,1510.36
20150915,1604.94,1493.42,1488.71,1515.48,1485.36,1503.86,1491.5,1520.68,1519.1,1520.07,1517.31,1497.66,1507.8,1493.97,1494.03,1564.88,1510
20150916,1603.81,1492.75,1487.25,1514.48,1484.66,1503.6,1491.9,1519.99,1518.4,1519.49,1516.37,1497.18,1507.29,1493.59,1493.61,1564.04,1509.12
20150917,1602.14,1492.43,1485.96,1514.26,1484.38,1503.06,1490.84,1519.35,1517.87,1518.74,1516.1,1496.24,1507.23,1492.89,1492.56,1563.67,1509.47
20150918,1600.27,1491.61,1484.58,1512.89,1482.96,1501.81,1491.19,1518.42,1517.43,1518.14,1515.35,1495.8,1506.59,1492.16,1491.81,1552.24,1509.12
20150919,1598.74,1491.1,1484.24,1512.03,1482.59,1501.18,1490.41,1517.69,1516.63,1517.41,1514.93,1495.4,1506.31,1491.79,1491.31,1549.41,1509.12
20150920,1598.12,1490.92,1483.35,1511.11,1481.84,1500.75,1490.55,1517.25,1516.44,1517.15,1514.81,1495.32,1505.89,1490.76,1491,1548.59,1509.12
20150921,1597.85,1491.08,1482.95,1511.35,1481.48,1500.71,1489.94,1516.98,1515.53,1516.67,1514.41,1495.2,1505.65,1490.39,1490.41,1547.48,1509.12
20150922,1596.45,1489.56,1483.09,1510.48,1481.41,1499.53,1489.32,1515.92,1514.98,1516.04,1513.97,1494.88,1504.52,1489.78,1489.75,1547.34,1508.77
20150923,1594.75,1488.88,1482.7,1509.26,1480.94,1499.55,1487.5,1514.73,1514.2,1515.53,1512.97,1493.96,1503.83,1489.04,1488.45,1546.68,1509.14
20150924,1594.04,1488.09,1482.04,1508.68,1480.52,1499.06,1487.42,1513.79,1513,1514.61,1512.28,1493.5,1503.45,1488.24,1487.66,1546.05,1509.49
20150925,1593.69,1487.45,1481.32,1507.5,1480.03,1499.28,1486.59,1513.09,1512.13,1514.44,1511.29,1493.23,1502.77,1487.46,1486.93,1546.17,1509.01
20150926,1592.77,1487.13,1480.6,1507.37,1479.52,1499.34,1486.27,1512.94,1511.38,1513.63,1510.59,1493,1501.51,1486.77,1486.2,1546.54,1507.94
20150927,1592.85,1487.02,1480.67,1506.87,1479.62,1500.16,1486.18,1512.62,1511.23,1512.98,1510.23,1492.84,1501.14,1486.91,1486.26,1546.36,1508.22
20150928,1592.55,1487.28,1480.63,1507.5,1479.95,1499.12,1486.22,1512.62,1511.18,1512.83,1510.34,1492.5,1501.05,1486.71,1485.96,1546.41,1508.42
20150929,1593.63,1487.65,1480.23,1507.76,1479.7,1499.55,1487.12,1512.77,1510.98,1512.74,1509.92,1492.15,1501.21,1486.67,1485.85,1545.76,1508.6
20150930,1594.75,1487.34,1479.86,1507.25,1478.92,1499.05,1486.01,1512.81,1510.32,1511.86,1509.33,1492.24,1500.53,1486.42,1485.81,1545.44,1508.38
20151001,1593.74,1486.99,1478.3,1507.1,1479.19,1497.9,1485.67,1511.63,1509.9,1511,1508.55,1491.32,1499.85,1485.69,1484.87,1545.02,1508.57
20151002,1593.54,1486.91,1478.1,1505.71,1478.05,1497.53,1485.92,1511.36,1508.54,1510.48,1508.05,1491.07,1499.52,1484.85,1484.41,1562.91,1507.57
20151003,1591.61,1485.89,1477.87,1504.98,1478.66,1497.41,1485.43,1510.76,1507.72,1509.83,1507.35,1490.92,1498.82,1484.04,1483.54,1563.79,1507.21
20151004,1590.84,1485.95,1477.54,1504.13,1478.02,1497.53,1484.76,1510.66,1507.12,1509.42,1507.28,1490.77,1498.62,1484,1483.3,1563.84,1507.21
20151005,1589.3,1485.79,1476.64,1504.69,1477.64,1496.07,1484.48,1510.5,1506.81,1509.04,1506.93,1490.43,1498.16,1483.98,1482.94,1564,1507.28
20151006,1589.4,1485.29,1476.74,1504.98,1477.24,1496.03,1485.03,1509.89,1506.13,1508.19,1506.48,1489.94,1497.91,1483.74,1482.85,1564.79,1506.1
20151007,1589.23,1484.39,1476.99,1503.7,1477.12,1496.03,1484.36,1509.2,1505.17,1507.6,1505.98,1489.6,1497.22,1483.42,1482.42,1565.05,1506.42
20151008,1588.42,1484.48,1477.03,1503.43,1475.91,1496.24,1484.54,1509.09,1504.94,1507.17,1506.08,1489.41,1496.69,1483.11,1482.49,1565.26,1506.08
20151009,1588.42,1483.92,1477,1502.69,1475.47,1496.01,1484.06,1508.96,1503.86,1506.82,1505.81,1489.54,1496.38,1483.22,1482.17,1565.26,1506.91
20151010,1587.85,1484.24,1477.6,1502.74,1475.56,1496.23,1484.12,1508.92,1504.21,1506.9,1505.91,1490.09,1496.33,1483,1482.33,1565.38,1506.21
20151011,1588.2,1484.13,1477.78,1502.48,1475.44,1496.27,1484.15,1508.92,1503.91,1506.73,1506,1490.16,1496.33,1483,1482.5,1565.38,1505.94
20151012,1588.01,1484.75,1477.49,1502.72,1475.44,1497.14,1484.48,1509.23,1503.77,1506.65,1505.85,1490.45,1496.23,1483.2,1482.53,1565.45,1505.59
20151013,1587.7,1485.7,1477.33,1502.6,1475.7,1496.36,1484.45,1509.28,1503.87,1506.64,1505.42,1490.35,1495.96,1483.4,1482.77,1566.16,1506.26
20151014,1586.96,1484.93,1477.87,1502.88,1475.24,1496.63,1485.11,1509.01,1503.63,1506.39,1505.38,1490.39,1495.88,1483.08,1483.06,1566.24,1506.31
20151015,1586.29,1484.76,1477.55,1502.2,1475.59,1496.9,1485.17,1508.77,1503.27,1506.17,1504.8,1490.12,1495.86,1482.97,1482.78,1566.63,1506.14
20151016,1585.71,1484.15,1476.68,1500.8,1474.75,1495.68,1485.03,1508.73,1503.35,1505.73,1504.56,1490.01,1495.21,1482.77,1482.29,1566.24,1505.85
20151017,1584.17,1483.79,1476.76,1499.59,1474.34,1496.08,1484.71,1507.94,1502.49,1505.73,1504.31,1489.51,1494.93,1482.71,1482.02,1565.97,1505.14
20151018,1584.24,1483.52,1476.68,1498.69,1474.2,1495.03,1484.89,1507.93,1502.57,1505.33,1504.38,1489.48,1494.8,1482.41,1482.26,1565.92,1505.31
20151019,1584.74,1482.98,1476.66,1498.97,1473.88,1494.72,1484.26,1507.86,1502.7,1505.26,1504.32,1489.22,1494.62,1482.6,1482.06,1565.76,1505.33
20151020,1582.7,1482.01,1475.36,1498.2,1473.77,1494.14,1483.15,1506.61,1501.87,1505.19,1503.92,1488.9,1494.58,1482.04,1481.74,1565.5,1504.96
20151021,1580.67,1481.38,1474.87,1496.46,1473.16,1492.53,1483.51,1505.53,1501.71,1504.47,1503.4,1488.41,1493.92,1481.43,1481.3,1565.18,1505.33
20151022,1578,1480.44,1473.77,1495.72,1471.95,1491.18,1483.22,1503.9,1500.57,1503.98,1502.81,1487.5,1493,1480.66,1480.59,1565.18,1504.61
20151023,1576.36,1479.2,1472.4,1494.16,1470.22,1490.06,1482.45,1502.55,1499.94,1503.2,1502,1486.52,1492.48,1480.14,1480.06,1545.99,1503.38
20151024,1574.41,1478.84,1471.46,1492.17,1469.09,1488.79,1482.06,1500.81,1499.07,1502.18,1501.46,1485.53,1491.79,1479.32,1479.52,1539.94,1503.31
20151025,1573.43,1478.03,1470.87,1491.43,1468.46,1488.73,1480.92,1500.45,1498.88,1501.65,1501.16,1484.96,1491.27,1479.16,1479.25,1539.17,1502.7
20151026,1572.92,1477.88,1469.68,1490.63,1467.59,1488.36,1480.85,1499.65,1498.48,1500.84,1500.85,1484.17,1490.68,1478.63,1478.9,1537.81,1502.22
20151027,1569.69,1476.78,1467.82,1488.42,1466.75,1486.62,1480.16,1497.39,1497.72,1499.63,1499.76,1483.06,1490.53,1478.24,1478.21,1536.44,1501.29
20151028,1566.81,1475.79,1466.14,1486.01,1465.22,1484.72,1478.94,1495.32,1497.4,1498.54,1498.82,1481.39,1489.15,1477.65,1477.65,1535.38,1499.87
20151029,1563.77,1474.26,1464.72,1483.35,1462.93,1482.69,1478.1,1493.5,1496.6,1496.88,1497.66,1480.79,1488.05,1476.92,1476.59,1533.94,1497.94
20151030,1562.95,1473.32,1462.81,1481.5,1461.69,1481.4,1478.58,1492.08,1495.33,1496.07,1496.96,1480.04,1487.35,1476.32,1476.14,1533.78,1497.41
20151031,1562.35,1472.59,1461.3,1480.1,1461.26,1480.09,1477.79,1491.17,1494.63,1495.06,1496.34,1479.12,1486.41,1475.37,1475.21,1533.62,1497.41
20151101,1561.05,1471.67,1461.07,1478.42,1460.29,1479.73,1477.03,1489.77,1493.64,1494.15,1495.35,1478.31,1485.67,1474.46,1474.7,1533.1,1495.25
20151102,1561.47,1471.32,1460.53,1478.11,1459.46,1479.21,1476.82,1489,1492.92,1493.2,1494.5,1477.6,1484.13,1473.77,1474.01,1533.1,1493.66
20151103,1560.71,1470.12,1458.93,1476.89,1457.79,1477.95,1475.32,1487.97,1491.39,1491.76,1493.46,1476.79,1482.75,1472.55,1473.39,1550.65,1493.66
20151104,1559.26,1468.82,1457.9,1475.73,1457.2,1477.71,1475.33,1487.03,1490.21,1491.34,1492.44,1475.93,1481.54,1471.71,1472.42,1551.54,1492.49
20151105,1558.63,1467.86,1457.1,1473.75,1456.52,1475.67,1474.38,1485.85,1488.66,1490.07,1491.4,1475.11,1480.07,1470.89,1471.67,1551.6,1490.01
20151106,1557.78,1466.25,1456.39,1471.64,1455.62,1475.35,1473.59,1485.12,1487.95,1488.96,1490.66,1474.42,1478.68,1469.91,1471.05,1551.07,1489.08
20151107,1557.26,1464.48,1454.7,1470.26,1455.07,1474.28,1472.64,1483.89,1486.87,1488.09,1489.81,1473.75,1477.32,1468.66,1470.02,1532.11,1487.93
20151108,1556.88,1464.35,1455.12,1470.2,1454.71,1474.52,1472.45,1483.63,1486.47,1488.06,1489.72,1473.01,1477.13,1468.31,1469.78,1529.57,1487.93
20151109,1557.08,1464.06,1454.49,1469.02,1454.55,1473.7,1471.5,1483.07,1485.27,1487.42,1489.13,1472.2,1476.31,1467.82,1469.1,1526.79,1487.05
20151110,1556.59,1463.65,1453.63,1468.65,1453.95,1473.22,1470.27,1482.02,1484.32,1486.82,1488.16,1470.88,1475.37,1466.71,1468.38,1525.4,1486.06
20151111,1556.31,1462.35,1453.15,1467.5,1453.78,1471.42,1468.89,1481.32,1483.36,1485.63,1487.2,1470.23,1474.71,1465.28,1467.25,1525.22,1484.96
20151112,1555.12,1460.9,1451.71,1465.55,1453.5,1470.4,1468.11,1480.51,1482.5,1485.07,1486.34,1469.28,1473.75,1463.89,1466.85,1516.21,1484.44
20151113,1553.94,1459.85,1450.24,1463.37,1452.72,1469.66,1467.22,1479.09,1481.47,1484.45,1485.63,1468.77,1473.35,1463,1465.86,1514.72,1483.89
20151114,1552.86,1459.29,1449.26,1462.4,1451.95,1468.89,1467.08,1477.97,1480.81,1483.91,1485.3,1468.74,1472.5,1461.73,1464.78,1510.62,1483.1
20151115,1552.36,1458.89,1448.93,1462.2,1451.83,1468.7,1466.36,1477.41,1479.98,1483.81,1484.74,1468.48,1472.31,1461.26,1464.07,1503.64,1482.41
20151116,1552.18,1458.77,1446.82,1461.93,1451.35,1467.98,1465.51,1476.67,1478.86,1483.15,1483.74,1467.43,1471.93,1460.37,1463.54,1498.83,1481.31
