,Foreign oil,korea oil,Foreign oil_1,Foreign oil_2,Foreign oil_3,Foreign oil_4,Foreign oil_5,Foreign oil_6,Foreign oil_7,Foreign oil_8,Foreign oil_9,Foreign oil_10,Foreign oil_11,Foreign oil_12,Foreign oil_13,Foreign oil_14,Foreign oil_15,Foreign oil_16,Foreign oil_17,Foreign oil_18,Foreign oil_19,Foreign oil_20,Foreign oil_21,Foreign oil_22,Foreign oil_23,Foreign oil_24,Foreign oil_25,Foreign oil_26,Foreign oil_27,Foreign oil_28,Foreign oil_29,Foreign oil_30,Foreign oil_31,Foreign oil_32,Foreign oil_33,Foreign oil_34,Foreign oil_35,Foreign oil_36,Foreign oil_37,Foreign oil_38,Foreign oil_39,Foreign oil_40,Foreign oil_41,Foreign oil_42,Foreign oil_43,Foreign oil_44,Foreign oil_45,Foreign oil_46,Foreign oil_47,Foreign oil_48,Foreign oil_49,Foreign oil_50,korea oil_1,korea oil_2,korea oil_3,korea oil_4,korea oil_5,korea oil_6,korea oil_7,korea oil_8,korea oil_9,korea oil_10,korea oil_11,korea oil_12,korea oil_13,korea oil_14,korea oil_15,korea oil_16,korea oil_17,korea oil_18,korea oil_19,korea oil_20,korea oil_21,korea oil_22,korea oil_23,korea oil_24,korea oil_25,korea oil_26,korea oil_27,korea oil_28,korea oil_29,korea oil_30,korea oil_31,korea oil_32,korea oil_33,korea oil_34,korea oil_35,korea oil_36,korea oil_37,korea oil_38,korea oil_39,korea oil_40,korea oil_41,korea oil_42,korea oil_43,korea oil_44,korea oil_45,korea oil_46,korea oil_47,korea oil_48,korea oil_49,korea oil_50
Foreign oil_38,0.23157807568550015,0.33990030562984896,0.23025958797776538,0.230456666976103,0.23430671247455062,0.24210746630779365,0.24880351359609099,0.2519930392832601,0.2583401707068108,0.26633969460415857,0.2794244142373043,0.2953833753233509,0.3154144197209059,0.3356653491094528,0.35594151779671773,0.37066091586968736,0.38254966047908956,0.39601334146188455,0.4070079742574998,0.418465517664019,0.4338863112422767,0.45399670273230214,0.4780228690226932,0.4959894078623629,0.5116052343959613,0.5299006751711763,0.553583360998581,0.5840618891731111,0.6179366969532688,0.6536006691033615,0.6936697155954131,0.7352881322270962,0.7716829318203174,0.8074857137838154,0.8416078454469084,0.877836419581393,0.9129508040872045,0.9439074880093977,0.9757126329980161,1.0,0.9753345940470466,0.9425972550011884,0.9088804416205082,0.8684539175515384,0.8278528467542017,0.7858386809228728,0.7383773694094786,0.6908340814678903,0.6352270313976365,0.5791726559478314,0.519992245374231,0.46268020128870835,0.3482644961664327,0.35748458078107237,0.3671445721466786,0.37670825408296316,0.38611097937009203,0.3956938784711746,0.406522462537655,0.4186119716770059,0.4312384641653788,0.44443561266235343,0.45800615080122925,0.4725408986392188,0.48821237306908283,0.5060873261478626,0.5264054525150459,0.5484444181393636,0.5724264659430357,0.5977282551171599,0.6235206853482105,0.6497471293612006,0.6754198714556523,0.7001134931519822,0.7259746505829113,0.7538593541351801,0.7815876163672543,0.8080981819992257,0.833133315162071,0.8559790801996358,0.8768804707200347,0.8953521080682293,0.9108874994949889,0.9228613560286623,0.929386901037456,0.928204526841731,0.9172312973399263,0.894935170724706,0.8603636368981704,0.8146055443796137,0.7635794637555077,0.7106097703809835,0.6565326328908467,0.6006053835551268,0.541160830994053,0.47797733765265793,0.4117582315770922,0.3434433030293343,0.27649327475709334,0.21328654884185286,0.15660427507356303,0.10576536135491227
Foreign oil_39,0.21247878782821925,0.3111022839327658,0.21184569474544748,0.2091453523586259,0.2094626725628383,0.2129748561715887,0.2195785749195342,0.2275991287743771,0.23432074947684425,0.24123480559092117,0.24938512779948893,0.26324071355437684,0.28128928085157917,0.30172589529725613,0.3212071179453323,0.34145739954397236,0.3555813959291569,0.3688331252727975,0.37984377719811296,0.38998027674532687,0.4033167403667919,0.42049729753909665,0.44160899889163807,0.46764935107862843,0.485900701553162,0.5018466178335961,0.5213182850518211,0.5457042310697983,0.5770580702712335,0.6114410541559105,0.6478571703028306,0.6887509015987854,0.7303360626497707,0.7669686572237779,0.802553038796206,0.8393052809555843,0.8763279969105932,0.9112264831038001,0.9431810612149183,0.9753345940470466,1.0,0.9752371395288397,0.9428626865995551,0.908141648123038,0.8670987079671931,0.825537488924209,0.7828245108869628,0.7349476400305377,0.6830448690081412,0.6280089474128356,0.5703844721827347,0.5116889373212465,0.3202144126765418,0.32959028386291805,0.33964309637319856,0.35027836851096256,0.36119016461137593,0.3718153496837958,0.38229065736024687,0.39431177234442677,0.4074579726130046,0.420727925577022,0.43420221244632334,0.4481005194230147,0.46300086141183716,0.4791972875454063,0.49760855864389525,0.518397934785112,0.5410655357831606,0.5657556835967396,0.591524348325833,0.6175998123174079,0.6440232262421087,0.669815110789556,0.6945761033710911,0.7204432233290413,0.7486247287318106,0.7768747284524428,0.803966029736632,0.829769613210523,0.8531535419443914,0.8746473309787468,0.8937194210781855,0.9100479935570679,0.9223234863536454,0.9287140238627701,0.9273555688474003,0.916152293817896,0.8935868725201949,0.8585829702328333,0.8122884927601435,0.7608033031374285,0.7073256208983392,0.6525078387766053,0.5951079645515944,0.5336672248625189,0.4672505753010371,0.3982915053155706,0.3310233816068606,0.2661279640445551,0.20654928865133415,0.15292477506931434
Foreign oil_40,0.19470468589842968,0.2781228845760294,0.1935393168690405,0.19003905393681764,0.18567408271262867,0.1839957178637394,0.1858065786305055,0.19389114902315965,0.2058953107590536,0.21309573463035716,0.22041296677984185,0.22897281644472867,0.24523211153370875,0.2653561912774233,0.2846831337730968,0.30319363261956056,0.322953679030189,0.338123063725038,0.3489135697279025,0.3585947501422613,0.3695880267017183,0.38581490110500194,0.4027395193508503,0.42484140456240443,0.4503697025102988,0.46798523999403346,0.48359153268246513,0.5035266979163153,0.5299473286889204,0.5619514909487625,0.597462850837965,0.6357784926586223,0.6775915830435064,0.7189555300813147,0.756070588010511,0.7974373295828785,0.8360477224174806,0.8720057913571301,0.9094632802302852,0.9425972550011884,0.9752371395288397,1.0,0.9742770381487952,0.9400646819801647,0.904582330373148,0.8623064604324473,0.8213478695964108,0.7781167492532053,0.7291044865769983,0.677768665366523,0.6196476620077886,0.5612183222417549,0.2866034657608129,0.2960476518421222,0.30572385756347137,0.31669435861239803,0.32885542198065754,0.34131052773441173,0.3528535916503106,0.36474804241307407,0.3779907942480859,0.3917786155084004,0.40531422766905584,0.41899617958370916,0.4331683408181084,0.4484998059574334,0.46514831868880274,0.48386273196290885,0.5050199063485517,0.5279668670346461,0.5528361060750616,0.5786205328362268,0.6046113718176988,0.6309707931420918,0.656877242549621,0.6821178285201538,0.7093965303232984,0.7391886270847055,0.7688591303453786,0.7975841142617582,0.8245110468801964,0.8490339353522672,0.8716476768196573,0.8923651162533663,0.9098062700690575,0.922243188199311,0.9285297481413403,0.9269593948230896,0.915283063013489,0.8919805882777058,0.8561963029430188,0.809029090139423,0.7569999691529776,0.7030524861687346,0.6475030550295757,0.58864637653065,0.5247826710467499,0.4559139721898921,0.3869178917040593,0.32001533722841263,0.2557374957878143,0.19648346532888905
Foreign oil_41,0.1733864550471652,0.24184405985879184,0.1715315000815679,0.16740168700275246,0.16246475861492451,0.15608601617855675,0.15226375501038605,0.15572186595412787,0.16868358141020873,0.18145667555973774,0.18904925131512068,0.19695962993041682,0.20827890137368543,0.22640520903597472,0.24522390108951733,0.2636084886183444,0.28137160014555107,0.30272612982379904,0.31468627083453865,0.32381824870556125,0.3348642278694652,0.3491797525986535,0.365390518276918,0.38393833252577847,0.4054008020815524,0.43049054167163103,0.4487275354207319,0.4652183472858093,0.4876783571966603,0.5150964283966672,0.5478887949329752,0.5853923032429568,0.6259755836377886,0.6673142679828961,0.7098734292678659,0.7520596906783074,0.7952808106178133,0.8328478639533218,0.8703264108734636,0.9088804416205082,0.9428626865995551,0.9742770381487952,1.0,0.973251428598192,0.9381176884512346,0.9017142265983344,0.8597322393521984,0.8184089595454621,0.7720101371101219,0.7238383675367627,0.6694497305151269,0.6110203312391272,0.24928731305533122,0.25833390836404774,0.26828751287963637,0.27913057894870896,0.2920441922737984,0.306156617458149,0.31985948843388634,0.33321976275478066,0.3466599789233223,0.3607481692292464,0.3748650884475285,0.3886956616507911,0.40273618582574167,0.41748749527890483,0.4334130216408267,0.4504505472959472,0.46975331162285705,0.49165137599901615,0.5151330974121779,0.5402569097493245,0.566206787706662,0.5923984392395464,0.6191845912552114,0.6460523262443214,0.6731850961458391,0.7023938436516997,0.7337433868751623,0.7650716736284543,0.7948907949105546,0.8228183046818873,0.8481911812065229,0.8719039720386111,0.893195257528217,0.9105298389007551,0.9228127723701594,0.9289531077053027,0.9271625990733757,0.9150323884469521,0.8912315212817716,0.8548983409157804,0.8071376346392477,0.7543251630053965,0.6990001634690123,0.6413569527355242,0.5791092711515047,0.5120519859110603,0.4436100416100954,0.3758741860912845,0.31121559919299036,0.24843104220992027
Foreign oil_42,0.14896911462718032,0.2040099719013458,0.14713710366685412,0.1427324248712282,0.13785493295485482,0.13146753585407922,0.12278309954001264,0.12061265855813168,0.12928244526442997,0.14313146841933147,0.15631870707475767,0.1647173623046419,0.1755759042194527,0.18800133576234057,0.20473671460314202,0.2228702109190762,0.24033492213524382,0.25997051556306033,0.2777103441743547,0.2879525507232882,0.2990540375616453,0.31339235904253987,0.3281567856443374,0.3467715193929826,0.36485136146262903,0.3859532353143891,0.41299220266849457,0.43263128641975107,0.4515780131768271,0.4752074610804699,0.5029192814897178,0.5373120581137042,0.5777932023557918,0.617781635564485,0.6605103690479031,0.7065362701342655,0.7500982120647012,0.7925691795440634,0.830361741665714,0.8684539175515384,0.908141648123038,0.9400646819801647,0.973251428598192,1.0,0.9725669219243566,0.9366820527610706,0.9000238533233959,0.8577771848935939,0.8109129760767237,0.765543657477372,0.7150532212687614,0.6612892938855561,0.21132486338122697,0.21965514613523027,0.22947292871396796,0.24078203567155992,0.2537754935697123,0.2688041197170841,0.284371374148614,0.3001051662934488,0.31519913621609724,0.32960844731541294,0.34404805383348097,0.3585493383765905,0.3728088865113252,0.38754542744787013,0.4029856939014946,0.4193962115402805,0.4372272251292714,0.45768572269821167,0.4804423806159748,0.5043902475193893,0.5299079531724278,0.5562870593449867,0.583074306254564,0.6109790693060467,0.639709257612159,0.6686022321927567,0.6991134744700918,0.7317815871151716,0.7639314658526088,0.7944143848420402,0.8227929116874179,0.8485609714579719,0.872175518222728,0.8930681067652768,0.9102000201968347,0.9223962536118993,0.92859001392958,0.9267125913955564,0.9144423064855933,0.8905387326600325,0.853772109376757,0.8050619963712722,0.7502983567609598,0.6923415275261287,0.630437428450017,0.564442533688963,0.49862886613270435,0.43275521581859633,0.36932980613275873,0.30768044569835146
Foreign oil_43,0.12359323068749016,0.16491328256266682,0.12276672410076385,0.11813063868376715,0.11264944261255554,0.10602975814983594,0.09725414996390903,0.09010200936230986,0.09306349431315222,0.10250339708573096,0.11684941269191655,0.13092295937062165,0.14233788207544662,0.15457306277286895,0.16542051241286557,0.18123478399332282,0.19842611148331316,0.217693451448702,0.23363722976375448,0.24970161551882233,0.2617548473681012,0.2763934038821882,0.29095574005298536,0.30794338801094273,0.3258888568861925,0.34327932985681164,0.3660526484924626,0.3948359711274336,0.41729819441783994,0.437398035291573,0.46123414447306516,0.4906121564938514,0.5283004616797103,0.5680385407175719,0.6096222643601977,0.6561567006325786,0.703759778602365,0.7464411909512673,0.7893289325196832,0.8278528467542017,0.8670987079671931,0.904582330373148,0.9381176884512346,0.9725669219243566,1.0,0.9719092409693214,0.935840319767887,0.8989369704161717,0.8515955215668228,0.805668025013112,0.7579750294248202,0.7080216790603522,0.1721010392813838,0.18014748765290445,0.18911269962769373,0.20027552717764366,0.21380116521313763,0.2289906410646761,0.24551812460165978,0.2632367698151048,0.2808148594441316,0.29692623520695516,0.3116922942099851,0.32650605480177086,0.3414414508380455,0.3563948220342708,0.3718159497719914,0.38770866806968723,0.4048696731331781,0.4237904643588859,0.4450621278770044,0.46824730519219704,0.49254368930245324,0.5184810950466656,0.5455018803313139,0.5735470561717212,0.6035595543148777,0.6342534409277979,0.6645662310457555,0.6964984468598875,0.7300699409708005,0.7629609334879852,0.793965736088082,0.8228507985931622,0.8486331629064172,0.871918655965097,0.8926799198440567,0.9098183514600108,0.9221599510254049,0.92838674364141,0.9265412003738221,0.9143315007640739,0.890221934129841,0.8527552494025202,0.8022849760318184,0.7449679252601336,0.682806278946766,0.6171373459116082,0.5523001048103403,0.488910389137641,0.42684078791676655,0.365689369378757
Foreign oil_44,0.10132857624562185,0.12653336101320029,0.0969399102062,0.09351218779163456,0.08802267948922685,0.08099244246421985,0.07202398644259808,0.06480492643804052,0.06270416525009034,0.06632034083948146,0.07610717249860063,0.09139120202935606,0.10860911552713835,0.12118051913294912,0.13185447815739598,0.14174741769258567,0.15651959680683417,0.17556141875921605,0.19099493152826216,0.20517697381306965,0.2233461710133947,0.2389040191371458,0.25391794994292455,0.27091869751205133,0.2872804025898303,0.30460274463904374,0.32389545988822066,0.34842258086713407,0.38027384216409815,0.40405044915303856,0.42413145497073784,0.44939428953007987,0.48220693246994556,0.5190542974290081,0.560434022433831,0.6050446017277906,0.6529146626895317,0.6997658286742542,0.7423341357346045,0.7858386809228728,0.825537488924209,0.8623064604324473,0.9017142265983344,0.9366820527610706,0.9719092409693214,1.0,0.9715189254336968,0.9351919612231484,0.8926098063663788,0.8461470325689858,0.7983461554474042,0.7515479298987676,0.13280374778623866,0.14079047162289712,0.14951961125899962,0.1598327647961446,0.17324127950566495,0.18899009068669326,0.2057021943994988,0.2244169953067761,0.2440397448681526,0.2627069405265954,0.2792054747688869,0.29436386957192645,0.30962604539283806,0.3252928714965911,0.3409546161812605,0.3568535672659304,0.3735524989967791,0.3919270289966375,0.41173326937913013,0.4334773808077079,0.4570722517613424,0.48183383968668103,0.5084482065200794,0.5367497547206076,0.5668240132472298,0.5986828295237899,0.6306617485515454,0.6622030047930806,0.6948746197860161,0.7290204052200953,0.7622627319036653,0.7935127797259571,0.8221950837165222,0.8475613608737088,0.8707026954516794,0.8915029936680575,0.9088977888456726,0.9214243856124102,0.9278493178160915,0.9262787082172611,0.9140238971958071,0.8893600036579055,0.8501869757684126,0.7971266561911692,0.7353729812015736,0.6692852598130755,0.6051043941137887,0.5431736095838398,0.4841762901552092,0.4245683390511436
Foreign oil_45,0.08203384510806822,0.09398278423998939,0.07920385264965045,0.0724863015202828,0.06816671122770053,0.061211654647257314,0.05218684091195171,0.044484077791144695,0.04142457583095323,0.03974560088154927,0.04357683116499121,0.05401315806850914,0.07195368095325834,0.09042694924798529,0.10167320289040627,0.1114454440420831,0.12037509877080428,0.13657770147153608,0.15249952495551483,0.16645211499406934,0.1822217954495087,0.2035174183026154,0.21930948044289328,0.2362208335254294,0.25266631289640706,0.26845624058310014,0.2871677534711928,0.3077577473393553,0.3347260193959551,0.36777333308719456,0.3917181425972062,0.41294038655713344,0.4406347792241115,0.47273577181381937,0.5107304079347031,0.5549797859691183,0.6007301620989413,0.6479513408261701,0.6952058031044579,0.7383773694094786,0.7828245108869628,0.8213478695964108,0.8597322393521984,0.9000238533233959,0.935840319767887,0.9715189254336968,1.0,0.971112954468622,0.930596851791623,0.8885250457344298,0.840896857090264,0.7937264562609682,0.09895825122015527,0.10577526653731124,0.11426245882100575,0.12409461085325975,0.136258680780373,0.15153573183061528,0.16856338127287285,0.1871074630796656,0.20742584096506037,0.22798855420811043,0.24703826367161988,0.2638947100572987,0.27943033437573583,0.2952900336184169,0.3115425462200854,0.32759144668330425,0.34410856932776607,0.3616879666897796,0.38068842242940815,0.40079488767955385,0.42278453705457236,0.4466737800931139,0.47188567507115803,0.4993955952378914,0.5292037398844908,0.5606829657669806,0.5935622431261184,0.6265742711346522,0.6587467971535872,0.6919700433924019,0.7265701196844412,0.7603574200000629,0.7917786677500175,0.8203431976263068,0.8457245297030034,0.8690011990666141,0.8900665627682459,0.9076818063403295,0.92042524058739,0.9270584350208569,0.9255939995256872,0.913157450097723,0.8874541729983062,0.846382840940276,0.789648855880843,0.7244983333499013,0.6597517592642346,0.5979973916519278,0.5391067952502516,0.4810434469853302
Foreign oil_46,0.06401290288625129,0.06290117447211165,0.06006015419034271,0.055110200016115135,0.04765620865521249,0.042075003232756265,0.03319210724364077,0.025429939614236743,0.021843353920640744,0.019208653364881336,0.017621020521970912,0.022018269283379698,0.034996450900210474,0.05402542326279522,0.07128746049226979,0.08173533495024055,0.09053785340151617,0.10082366617191887,0.11379632152879501,0.12824377908423287,0.14385264733581019,0.16262899285580948,0.1843823036493819,0.20224099635638573,0.218681041077997,0.2346316761366227,0.25203560366188793,0.27213190573268164,0.2950488534602773,0.323184169274378,0.3564432664089346,0.3814748570751032,0.40518722580632544,0.4321175981841953,0.4653462384937416,0.5055521228998912,0.5507396877546042,0.5958849283235655,0.6430779277363555,0.6908340814678903,0.7349476400305377,0.7781167492532053,0.8184089595454621,0.8577771848935939,0.8989369704161717,0.9351919612231484,0.971112954468622,1.0,0.9665364953280375,0.9264642146474164,0.8837126060797814,0.8369311368850715,0.06692222625711129,0.07246433304505723,0.07979107767222134,0.08938815378330131,0.10106668611092719,0.11506075156638178,0.13161016915587542,0.15046892488832825,0.1706062793438733,0.1918768879737172,0.21284478963424514,0.23230687263534194,0.24957805602798547,0.2657290683494204,0.2821888532427583,0.298859863027547,0.3155803492316149,0.3330767775102022,0.35134927771251834,0.3707008216512776,0.3910928726382697,0.41341160957459905,0.4377740605707204,0.4638711945360647,0.49280070507176665,0.5238944285248401,0.5562624261129885,0.590015423740033,0.6235367458861919,0.6561166865342023,0.68963121995033,0.7245447495059727,0.7583163890920966,0.7895558797524337,0.818133481721552,0.8436514206291729,0.8672335102999056,0.888586055795854,0.906481599753396,0.919512779920542,0.9262897103424801,0.9246842248251891,0.9112233538558763,0.8836945833973873,0.8389120036396449,0.7787060080725989,0.7151523525283773,0.653165028687175,0.594780387205899,0.5368117213217538
Foreign oil_47,0.059406134683059685,0.0406674708018251,0.054480999764420175,0.047590358990899265,0.0398900586293135,0.02959644525057856,0.022617659333187618,0.014224761737177821,0.008303341962541113,0.004606533143305682,0.0022913527151397165,0.00034616921063849586,0.006030755194606911,0.021814724881412725,0.03983912963818019,0.055471915923566796,0.06549563071567538,0.07419917598019146,0.0833307756222533,0.09521292052095182,0.10898566485579031,0.1271969009899779,0.1445808243612699,0.1656847254351396,0.18215577001553535,0.19728265538574927,0.2114459986944317,0.2287449256786169,0.2506795952127301,0.27366980498699606,0.3027161574661298,0.33774637678795894,0.36281817282953804,0.3857757065116245,0.412846731277584,0.4519897202761673,0.49394250401302814,0.537836018136732,0.5864793195921232,0.6352270313976365,0.6830448690081412,0.7291044865769983,0.7720101371101219,0.8109129760767237,0.8515955215668228,0.8926098063663788,0.930596851791623,0.9665364953280375,1.0,0.9662066920974115,0.9252815052067088,0.8812522681294686,0.0426337832747924,0.045827749955671494,0.050765185055152345,0.05836773685026314,0.0688180060977357,0.08154663430611905,0.09602789766713876,0.11358699442416251,0.13327437862772817,0.15378380029798008,0.1752972998513176,0.19636131191519618,0.21595146636566856,0.2333299960493088,0.24957034411703607,0.26595356588064173,0.2823633219594409,0.29844895288602163,0.3153875854737145,0.333105982088283,0.35184757500785785,0.37169294247835283,0.393735014094062,0.4182200948056724,0.4453252704588146,0.47543146152015775,0.5076124595845494,0.5413483950031477,0.5760727766285216,0.6107432640507428,0.6446701073496407,0.6805335076022827,0.717559414715846,0.752326454627685,0.7840888628892928,0.8130706071856889,0.8386091482824614,0.8621431423771801,0.8835544719080578,0.90121645776169,0.9148785378734413,0.9228713613033478,0.9228793629207087,0.9101002380611097,0.8823851844555027,0.8365454003801502,0.7762444152177056,0.7119823596690951,0.6462951174453676,0.5823552813179161
